txn_id,date,inn,side,amount,purpose,iforest_score_debit,iforest_rank_debit
918d83297f4330bda05f9230f87c2b918ac6538acf46ab52aecc287523c0ad95,2021-07-08,d877722ca4e40f98,debit,1765261.0,оплата по счету №5 от date_c0262f8e17f8 отопление cогласно договора подряда №3-тор от 19.05.17г сумма 1765261-00 в т.ч. ндс (20%) 294210-00,0.7335612320671423,0.9897769516728625
354a5db36467d789d4e2936520f81879f35a5978006b9551b8f628a859b7a22e,2019-12-11,8d9e0be733f77f1c,debit,20000000.0,поступление займа от учредителя 20000000.00,0.7300909249612013,0.9775784753363229
d7166716e368d7eae309823a1ebd5a17b7b8a29b50518d66d988cd61e53dc60b,2024-07-05,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.7293650364345066,0.9893122676579925
817fff1137ce6b806d002f205be8d468dad417fc6ed0e0e0bfc4ff661405e1ac,2021-07-09,d877722ca4e40f98,debit,16.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 09/07/21 №№: 227 (69500000 rur ), 232 (316800 rur ). без ндс",0.7262114241337552,0.9888475836431226
10047d642994f678f45a05df780ed15c0606ad60db6cd577ca25313548e29e83,2021-07-08,d877722ca4e40f98,debit,1277093.0,оплата по счету № 14 от date_7460ba5622e3 узел учета управления. сантех.монтажные работы cогласно договора подряда №3-тор от 19.05.17г сумма 1277093-00 в т.ч. ндс (20%) 212849-00,0.7245704140696393,0.9883828996282528
65ff890b5bfbd84154010cabbbcf8a0750291cf4f2c3697127c21971ebd0c0cd,2021-07-09,d877722ca4e40f98,debit,8341.16,оплата по счет-фактуре № inn_da53825e5faf от date_e2f6fdea7672 договор № 1086 сумма 8341-16 в т.ч. ндс (20%) 1390-19,0.72177851208861,0.9879182156133829
94ae79873ccd1853bd16bc5833ea232d9fbfddc97b4a26c5934d2c51950cf79f,2023-06-13,d877722ca4e40f98,debit,30000.0,перевод средств между счетами сумма 30000-00 без налога (ндс),0.7209500937221228,0.987453531598513
b5454cd4f4c08cf0ef2259c2134844daef111b0211a952c751a71c0fbf8d9911,2021-07-08,d877722ca4e40f98,debit,1060020.0,оплата по счету №2 от 22.01.2021г ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 1060020-00 в т.ч. ндс (20%) 176670-00,0.7183531395498721,0.9869888475836431
0d0fb5eb5f2eeed84e00eac7fa71c21b68446d1dd471a9758f0668a4be48d2a7,2023-12-15,d877722ca4e40f98,debit,4040000.0,перевод средств между счетами сумма 4040000-00 без налога (ндс),0.7142378034279055,0.9865241635687733
fb64628ed52f0bb3c030451ec6fb9f4081baaf92f5ed64f7e0d2e8d1c6b3e33d,2021-07-09,d877722ca4e40f98,debit,80000.0,оплата по счету № 73 от date_63da1f80aee8 строительство теплотрассы сумма 80000-00 без налога (ндс),0.711837264142873,0.9860594795539034
b02089e883bc3e2f6070c09714ccb67d6038e4633e56b0a78906c51c87399ddc,2021-07-01,d877722ca4e40f98,debit,9472656.0,"оплата по счету № 9 от date_0816c1dafa53 устройство металлокаркаса.огнезащита металлоконструкций, согласно договора подряда №3-тор от 19.05.17г сумма 9472656-00 в т.ч. ндс (20%) 1578776-00",0.7115099680709013,0.9855947955390335
5a0d4623aee22a0a8f471faaabcc5a987ac2794a8b9f6884212a8d939f5e9a2f,2019-03-21,ad57c94e5b8df8f6,debit,1500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1500000-00 без налога (ндс),0.7100764637942176,0.9130434782608695
6d8d80825f7870982430d6d74a261fdc16f37c8328bda3cf749ebdb96a8c20dd,2022-12-14,d877722ca4e40f98,debit,1500.0,перевод средств между счетами сумма 1500-00 без налога (ндс),0.7086509292013641,0.9851301115241635
c9dce093564c560801675d181a67826ffa8a8cef3c343e131bc71c326c5c9d47,2021-07-20,d877722ca4e40f98,debit,1214381.15,налог на имущество организаций за 1 квартал 2021 года,0.7055691770878875,0.9846654275092936
f36d721896ed517badec215c4ee2368ba7df820c715b9123e522e2005e835768,2024-12-16,d877722ca4e40f98,debit,32000.0,перевод средств между счетами сумма 32000-00 без налога (ндс),0.70357712870262,0.9842007434944238
cb14b711fcc256976a733d334771c333e1b5dd3f0be5043ce0d70e79b94b9cd3,2021-07-09,d877722ca4e40f98,debit,316800.0,оплата по счету № 251 от 30.06.21г услуги физ.охраны за июнь 2021г сумма 316800-00 без налога (ндс),0.7028299635997293,0.9837360594795539
991e3ba3e95ca0908a97102a524bc7b82164a1b622657e22020f86baf9cf1ae8,2021-07-08,d877722ca4e40f98,debit,1089905.0,оплата по счету №1 от date_44aa8464dfd5 ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 1089905-00 в т.ч. ндс (20%) 181651-00,0.7021998469348635,0.983271375464684
e96ab29bae0e243548a6e1fe1a47bb1fd3946db5b1f41498381c4a8b86271f70,2021-07-07,d877722ca4e40f98,debit,6132000.0,оплата по счету № 124/1 от 17.06.2021г оплата за постанцию трансформаторная сумма 6132000-00 в т.ч. ндс (20%) 1022000-00,0.6986221476026595,0.9828066914498141
4c8b24af9d533e3ea44632ec36501967df5eaeb2509f542adad19ab50dfb0cc6,2021-07-20,d877722ca4e40f98,debit,1035949.85,налог на имущество организаций за 2 квартал 2021 года,0.6984451926101167,0.9823420074349443
6b7af3c4bd400bb79f24599ef4ce76b70effb51e92eddcad192a140cd087c528,2025-01-17,d877722ca4e40f98,debit,2000.0,перевод средств между счетами сумма 2000-00 без налога (ндс),0.6982208650927938,0.9818773234200744
b09bf0620a80d597edbe395cf23b36dad9e46ea6bf0d2bf222b24e422ca121f0,2022-08-02,d877722ca4e40f98,debit,4869203.94,по решению о взыскании № 5593 от date_11c362601502 на основании ст.46 нк рф от 31.07.1998г. № 146-фз,0.6938655111783061,0.9814126394052045
0bd2b72a77e6cb1004f0b709cde01a95a18ea31307f1e26b97e89acf325a9422,2020-12-01,659207c64fee1c66,debit,200000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 200000-00 без налога (ндс),0.6934994054625876,0.9833333333333333
c6353b4264bc4f5400cd907204e539a160184e216f0f49246c59d2f342e18d66,2022-07-07,d877722ca4e40f98,debit,10000.0,оплата алиментов за июнь 2022года исполнительный лист № 11022/18/65001 от 05.04.2018г сумма 10000-00 без налога (ндс),0.6906934466457935,0.9809479553903345
878bc4c495f7be46cccdf6b9f5c20e8cbc55c5928e30e0f78083f6fcb0153262,2020-01-10,d877722ca4e40f98,debit,9447532.0,возврат займа по договору ои-1/021018 от date_a646370c6975 сумма 9447532-00 без налога (ндс),0.6900874033774033,0.9804832713754646
ae51547ed716259ef26f1dcc1609f349e832396e64d0edd785d14f0134eacb1f,2021-07-08,d877722ca4e40f98,debit,1017850.0,оплата по счету №8 от 19.02.21 внутренная канализация cогласно договора подряда №3-тор от 19.05.17г сумма 1017850-00 в т.ч. ндс (20%) 169642-00,0.689846098447605,0.9800185873605948
40804327719636ebdb0e0291f63b801eabe0c458ba3049a9148d275aebda1331,2021-12-14,nan,debit,340000.0,оплата по договору займа №34 от date_e98770c5fdf8 займодавец хо сон дя,0.6880391060080217,0.8181818181818182
0abbd988d15d0476e8f77fa5610ff31a1f3510274357d90dbbd62a5cf96b02be,2021-07-08,d877722ca4e40f98,debit,498842.0,оплата по счету № 21 от date_3f5b186e5314 ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 498842-00 в т.ч. ндс (20%) 83140-00,0.6795796812260076,0.9795539033457249
676947900462a1d01ee0ad6f7c5fc9bf804859fdc09bc9db570738f2752aa1c0,2021-07-08,d877722ca4e40f98,debit,767532.0,оплата по счету № 12 от 25.06.21 устройство навеса главного входа.cогласно договора подряда №3-тор от 19.05.17г сумма 767532-00 в т.ч. ндс (20%) 127922-00,0.6780585907173077,0.979089219330855
ca6a3a078f419379af32062997c8ebc2427c2bc84302480c25f27f3d56f11259,2021-07-08,d877722ca4e40f98,debit,142962.0,"оплата по счету № 18 от 30.10.2020г электромонтажные работы,устройство заземления cогласно договора подряда №3-тор от 19.05.17г сумма 142962-00 в т.ч. ндс (20%) 23827-00",0.6768587244052283,0.9786245353159851
ca482c0f5ea09c62d23e534b91a0ea54ec69dbf2b59ea1ae739cc006d6eb0755,2021-12-27,nan,debit,1700000.0,оплата по договору займа №34 от date_e98770c5fdf8. займодавец хо сон дя,0.6731950007706049,0.7272727272727273
a65a5b2c4af5901c25570ef69132d12c17084f9bc877e225c5c9c5b0da743bda,2019-07-30,6ef5667d7851dcbc,debit,1000000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 1000000-00 без налога (ндс),0.6728869019918056,0.75
4a6ceb37f3f5a23271275d86bbbe51454b3ca18cfa923a89ba921306c238a1ce,2021-07-08,d877722ca4e40f98,debit,207906.0,оплата по счету №6 от date_8d78158203a2 водоснабжение cогласно договора подряда №3-тор от 19.05.17г сумма 207906-00 в т.ч. ндс (20%) 34651-00,0.6720299367755926,0.9781598513011153
803ba9bdd74f13c26d75ec034ed7ff69321b78009931e33788564322c296690b,2021-07-08,d877722ca4e40f98,debit,655135.0,оплата по счету №7 от date_bc4212c4c6e1 внутренная канализация cогласно договора подряда №3-тор от 19.05.17г сумма 655135-00 в т.ч. ндс (20%) 109189-00,0.6706560704636487,0.9776951672862454
f0d343f78b7ea29dfd9e7d330dc1fd35718df7b7794f613e2a1de9d8d148c3c3,2020-03-16,d877722ca4e40f98,debit,10000000.0,оплата по счету № 22 от date_c40a7e09c1d0 устройство монолитной плиты пола согласно договора №3-тор от 19.05.17г сумма 10000000-00 в т.ч. ндс (20%) 1666666-67,0.6695972153422094,0.9772304832713755
90f64745fb448a6cb9f7ea6b1504d415618cced2bcac4a15cfac2d6c9d37a2a8,2020-09-28,d877722ca4e40f98,debit,9000000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 9000000-00 в т.ч. ндс (20%) 1500000-00,0.669378122582136,0.9767657992565055
5daa5984780bbdf30d83a46eda2939536b6cf38fff83ff1f02c702c961ba6f50,2021-12-21,nan,debit,205000.0,"оплата по договору займа n34 от date_e98770c5fdf8 за займодавца хо сон дя, ндс не облагается",0.6658931511529482,0.6363636363636364
0bd58b9917fbf4fe361867753f305edde347d07e6e48cc06be9dc0de796af2fd,2022-08-19,7ad54077510c09e4,debit,4000.0,выдача займа по договору №4-си/170621 от date_8b1fbb2a73df сумма 4000-00 без налога (ндс),0.6643673064078578,0.9583333333333334
ec6920f6c7cae56555c7afcce5a90edf2e0f47b0ac2e6f865428b416f8c10761,2021-07-08,d877722ca4e40f98,debit,327432.0,оплата по счету №4 от date_5dc1355cd39b монтаж подьемника cогласно договора подряда №3-тор от 19.05.17г сумма 327432-00 в т.ч. ндс (20%) 54572-00,0.659943743847631,0.9763011152416357
3a3855526e96e38d0f9a377fb7e38d20a14f590db7d57ab72964bae7d55bb093,2021-07-08,d877722ca4e40f98,debit,334724.0,оплата по счету №3 от date_0768de4fe23b ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 334724-00 в т.ч. ндс (20%) 55787-00,0.658236755108004,0.9758364312267658
0f5234f11eea0cfdf4e995973850b92fe2060c25c7726b9b7d5e9fcf7477db40,2020-04-27,d877722ca4e40f98,debit,6564418.0,оплата по счету № 22 от date_c40a7e09c1d0 устройство монолитной плиты пола согласно договора №3-тор от 19.05.17г сумма 6564418-00 в т.ч. ндс (20%) 1094069-66,0.6563578434344822,0.9753717472118959
b0c90e36952a4dd06e0a25f627e509c9d31ab7c7272897b3182c0638cb7a2338,2019-01-10,ad57c94e5b8df8f6,debit,1000000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1000000-00 без налога (ндс),0.6558515688792173,0.8695652173913043
9980167509ff15cae0386d24a222d10b679f051aa1f626671f9ab169a39b241f,2021-07-30,d877722ca4e40f98,debit,0.3,пени по налогу на доходы физических лиц за май 2021 года,0.6543857300072123,0.974907063197026
5169887016f7467fd87b1142a5808f4d30172eee16faf9d3f15dc6e7a32758db,2020-02-13,d877722ca4e40f98,debit,10000000.0,оплата по счету № 22 от date_c40a7e09c1d0 устройство монолитной плиты пола согласно договора №3-тор от 19.05.17г сумма 10000000-00 в т.ч. ндс (20%) 1666666-67,0.653022002256919,0.9744423791821561
e71d0fff44b1fefcf79e8652c70a23bd6fbe5d55141213db2281b49be2552640,2021-07-20,d877722ca4e40f98,debit,40.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 20/07/21 №№: 243 (211065 rur ), 244 (359615 rur ), 245 (444126 rur ), 246 (283277",0.6500579064015048,0.9739776951672863
23e451c74114d1bc4f0273abe9661608da19a4a778b036612f2b96d0b4cd1d1f,2023-03-07,d877722ca4e40f98,debit,329000.0,перевод средств между счетами сумма 329000-00 без налога (ндс),0.6478664410166968,0.9735130111524164
5f5e7366fb6d8503306078d70edcfab911d428bdce3b8ea49cf31afcb81f87af,2022-04-13,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60036386 date_b34221519813 09:16:14 вноситель аман в.в.(170091651) 14, займы займ от учеридителя хо сон дя",0.6461004196459375,0.9730941704035875
2e4423a6c2a1bcce78009d6ad9f48573b568b5d3aaaffa076bccad84fd317684,2024-02-16,d877722ca4e40f98,debit,150000.0,перевод средств между счетами сумма 150000-00 без налога (ндс),0.64373794939592,0.9730483271375465
94c5cadd8c9325d371f9d719eb663d98e908a225c8f7bb05523e73cabc67dcea,2021-07-20,d877722ca4e40f98,debit,46837.85,налог на имущество организаций за 1 квартал 2021 года,0.6408494774947714,0.9725836431226765
e5c7ab53555d65bfdf7d52783c1172f53190c566467f249c86bbbea94f3e13cd,2019-04-23,d877722ca4e40f98,debit,6000000.0,аванс по договору №3-тор от 19.05.2017г сумма 6000000-00 в т.ч. ндс (20%) 1000000-00,0.6378454685303655,0.9721189591078067
f12805e20b84c8f18dcb31d0587ffb4bca8a072d9d4b734727582e5abbd0d987,2019-12-11,8d9e0be733f77f1c,debit,5000.0,sv отражено по операции inn_e5a7e430ae0d с картой visa business 427450*****43768 за date_2dee3211d46d. фио держателя парамошкин василий сергеевич. 7010 взнос наличных через атм (в своем тб). rus yuzhno-sakhalinsk itt 100,0.6361687339544901,0.968609865470852
8d33a5dfc5ccfab1674e92509c2c2293bfe0fe119db9e9bda73b114380eebd0b,2022-07-07,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60197392 date_938759647e83 04:38:34 вноситель аман вадим владимирович(170091651) 14, займы взнос на расчетный счет",0.6356425641792242,0.9641255605381166
